route,routeName,tsm_id,street,locality,city,district,state,country,pincode,class,landline,mobile,fax,email,contact_person,latitude,longitude,Sales Rep name,Territory Manager name,id,external_id,name,stage,retailer_created_date,retailer_created_by,retailer_created_by_name,modified_date,modified_by,deleted_date,deleted_by,CF_Collections Due,Profile Completeness,SR_status,Verified (Y/N),Deptt.,Sub_Deptt.,name,Shop_Code,zxc,zxc
274514,Manoj Kumars Route,169482,"Ma-A02,Plot No.-4,Dlf Saket,New Delhi, Delhi, Delhi, 110017",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414298,ISON455,Habibi Restaurant A Unitofarabianhospitalitypvtltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Habibi Restaurant A Unitofarabianhospitalitypvtltd,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"Unit No. Ta-02, 3Rd Floor, Select City Walk Mall,, Saket, New Delhi, Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414299,ISON456,Hangout -M F Entertainment & Amusement Pltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Hangout -M F Entertainment & Amusement Pltd,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"Shop No G-10A, Ground Floor, Star City Mall, Plot No-01A Distt. Center, Mayur Vihar, New Delhi, Delhi",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414300,ISON457,Haowin Restaurant (Unit Of Mos,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Haowin Restaurant (Unit Of Mos,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"1St Floor, Multiplex Building, Dlf Place Saket New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414301,ISON458,Hard Rock Cafe Restt.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Hard Rock Cafe Restt.,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"Plot No.1,2Nd Floor Nwa Club Road Panjabi Bagh, Delhi, Delhi, 110026",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414303,ISON460,Headphones Restaurant Unit Of Nitin Enterprises,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Headphones Restaurant Unit Of Nitin Enterprises,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"301-302 3Rd Floor, Vardhman Plus City Mall, Sector 23, Dwarka, Delhi, 110075",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414304,ISON461,Heaven N Hell - Unit Of Barry Fiesto Bar And Rest.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Heaven N Hell - Unit Of Barry Fiesto Bar And Rest.,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"Plot No 1, Sector 12, Dwaraka , New Delhi, Delhi, 110075",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414305,ISON462,Hi Mircheee,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Hi Mircheee,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"4F-039, Pacific Mall,Najafgarh, Khayla,,New Delhi-110038 , New Delhi, Delhi, 110038",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414307,ISON464,Hinglish - The Colonial Cafe,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Hinglish - The Colonial Cafe,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"S-27 2Nd Floor, Green Park Main, Delhi, Delhi, 110016",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414308,ISON465,Hive Kitchen & Bar A Unit Of Braviant Consulting,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Hive Kitchen & Bar A Unit Of Braviant Consulting,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"B-6/6, Second And Third Floor, Local Shopping Centre, Safdarjung Enclave, New Delhi, Delhi, 110029",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414309,ISON469,Hungry Monkey A Unit Of 3 Monkeys Restt. Llp,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Hungry Monkey A Unit Of 3 Monkeys Restt. Llp,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"C-5, First Floor, Second Floor & Third Floor,, Safdarjung Development Area, New Delhi, Delhi, Delhi, 110016",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414310,ISON471,Hyperlocal A Unit Of Light Box Restaurants Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Hyperlocal A Unit Of Light Box Restaurants Pvt Ltd,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"International Departure Piers, Terminal - 3, Igi Airport, New Delhi, Delhi, Delhi, 110037",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414312,ISON474,Ile Bar Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Ile Bar Restaurant,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"T-301 A Third Floor, Ambience Mall, Vasant Kunj, New Delhi, Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414316,ISON484,Jamies Italian-Unit Of Dolomite Restaurants P Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Jamies Italian-Unit Of Dolomite Restaurants P Ltd,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"Shop No. Sf-20, Second Floor, Pacific Mall,, Najafgarh Road, Khayala, Delhi, Delhi, Delhi, 110018",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414317,ISON485,Jamies Pizzeria-Unit Of Dolomite Restaurants P.Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Jamies Pizzeria-Unit Of Dolomite Restaurants P.Ltd,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"Bg-04, Gf, Ansal Plaza, Hudco Place, Khel Gaon Marg, Andrews Ganj, Delhi, Delhi, 110049",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414320,ISON488,Jom Jom Malay -A Unit Of Shahji Financial Services,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Jom Jom Malay -A Unit Of Shahji Financial Services,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"S-10, Iind Floor Select City, Walk, A-3, District Centre, Saket, New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414321,ISON489,Joy Luck Moon Chinese Restaura,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Joy Luck Moon Chinese Restaura,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"A-23, First Floor, Vishal Enclave, Rajouri, Garden, New Delhi, Delhi, Delhi, 110027",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414322,ISON493,Jungle Jamboree A Unit Of Tif Digital Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Jungle Jamboree A Unit Of Tif Digital Pvt Ltd,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"R-549, Shanker Road, New Rajender Nagar New Delhi-110060, New Delhi, Delhi, 110060",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414324,ISON497,Kadhai Tadka Restt.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Kadhai Tadka Restt.,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"Plot N0.12, 1St Floor, Dda, Facility Center Mayapuri Phase-Ii, New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414326,ISON503,Kitchen Klub,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Kitchen Klub,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"16/21, Wea Padam Singh Road, Karol Bagh, New Delhi , New Delhi, Delhi, 110005",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414327,ISON504,Kiwi Restro,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Kiwi Restro,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"Shop No. 30 3Rd Floor, Front Facing Hauz Khas Village, Delhi, Delhi, 110016",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414328,ISON505,Klub Koots - A Unit Of Rosebay Cafe Pvt Ltd. .,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Klub Koots - A Unit Of Rosebay Cafe Pvt Ltd. .,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"Atlantic Plaza Commerical, Plot No 4 Lsc-Ii Ip Ext Patparganj Delhi - 92, New Delhi, Delhi",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414329,ISON506,Kocktails & Kurries A Unit Of Parish Enterprises Pvt. Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Kocktails & Kurries A Unit Of Parish Enterprises Pvt. Ltd.,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"Bg-09, Gf, Block-B, Ansal Plaza, Hudco Place,, Khel Gaon Marg, New Delhi, Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414330,ISON507,Kofuku - A Unit Of P & A Restaurants,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Kofuku - A Unit Of P & A Restaurants,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"Kwality Restt, 7-Regal Building New Delhi -1, New Delhi, Delhi, 110001",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414332,ISON509,Kwality Restt,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Kwality Restt,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"T-302, 3Rd Floor, Hotel, Ambience Mall Plot No-2 Vasant Kunj New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414333,ISON510,Kylin Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Kylin Restaurant,,#N/A,#N/A
274502,Keshav Pratihars Route,170865,"Flat No 29 1St Floor &, 2Nd Floor Khan Market, New Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3414335,ISON512,La Bodega Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,La Bodega Restaurant,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"Plot No. 11, Block No. 2 Roop Nagar, Delhi, Delhi, 110007",,Delhi,North Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414337,ISON514,Laalten - A Unit Of Food & Booze Exchange,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Laalten - A Unit Of Food & Booze Exchange,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"163-164, Rajendra Place, New Delhi, New Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414341,ISON520,Lanterns Restt.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Lanterns Restt.,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"H 5/1 First Floor Lhs, Kalka Dass Marg,Mehrauli, Delhi, Delhi, 110030",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414342,ISON521,Lavaash By Saby A Unit Ofaveenashi Inter Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Lavaash By Saby A Unit Ofaveenashi Inter Pvt Ltd,,#N/A,#N/A
274502,Keshav Pratihars Route,170865,"Flat No 71 1St & 2Nd Floor, Khan Market,New Delhi, Newdelhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3414343,ISON523,Lazeez Affaire-Sunrise F & B Restaurant P Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Lazeez Affaire-Sunrise F & B Restaurant P Ltd,,#N/A,#N/A
274502,Keshav Pratihars Route,170865,"57,58,59,Dda Complex,Defence Colony, Opp. Moolchand Flyover, New Delhi, New Delhi, Delhi, 110024",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3414344,ISON525,Le Bistro Du Parc U/O French Bistronomie Pvt.Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Le Bistro Du Parc U/O French Bistronomie Pvt.Ltd,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"2206, 1St Floor, Rajguru Road, Chuna Mandi, Paharganj, Delhi, Delhi, 110006",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414345,ISON526,Lefair Way,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Lefair Way,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"First Floor, Shop No-13, Mgf Mall, Saket, New Delhi , New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414348,ISON530,Light House -13 Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Light House -13 Restaurant,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"Shop No-201,202,203,204, 2Nd Floor, Plot No-10, Delhi, Delhi",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414350,ISON532,Liqouifire Bar U/O Bankey Bihari Resources Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Liqouifire Bar U/O Bankey Bihari Resources Pvt Ltd,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"17,Community Centre, Iind Floor Pvr Saket New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414352,ISON535,Locale,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Locale,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"Sf9, Bhikaji Kama, Bhawan New Delhi, New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414354,ISON541,Lotus Garden Restt.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Lotus Garden Restt.,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"Tf-04, Pearl Omaxe Mall, Netaji Subhash Place, Pitampura, Delhi, Delhi, 110034",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414360,ISON550,M/S Divine The Lounge,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,M/S Divine The Lounge,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"N-6, 1St & 2Nd Floor, N Block Mkt,, G.K.-1, Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414361,ISON551,M/S Kylin Experience U/O Kaizen Restaurant Pvt.Lt,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,M/S Kylin Experience U/O Kaizen Restaurant Pvt.Lt,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"11 Gf Panchkuian Road, New Delhi, Delhi, Delhi, 110001",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414362,ISON552,M/S M Bar & Lounge,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,M/S M Bar & Lounge,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"G-13,3Rd Floor,Preet Vihar, New Delhi, Delhi, Delhi, 110092",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414364,ISON554,M/S Tesoro Mio Kitchen N Kafe,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,M/S Tesoro Mio Kitchen N Kafe,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"J-2/8, 2Nd Floor, Rajori Garden, Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414365,ISON555,M/S The Foreigners Cafe U/O O-Sum International,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,M/S The Foreigners Cafe U/O O-Sum International,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"Shop No 8, G Block Dda Local Shopping Center, Kondli Gharoli Phase-Iii, Mayur Vihar, New Delhi, Delhi, Delhi, 110096",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414367,ISON557,M/S True Blue Lounge Bar And Kitchen Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,M/S True Blue Lounge Bar And Kitchen Pvt Ltd,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"Ma-A05, Gf, Dlf Place Mall,, Distt. Center Saket, New Delhi-17, Delhi, Delhi, 110017",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414370,ISON560,Mahabelly Unit Of Fenn & Jacob Associates,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Mahabelly Unit Of Fenn & Jacob Associates,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"305-306, Dlf Promenade Mall, Vasant Kunj Nelson Mandela May New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414372,ISON564,Mamagoto Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Mamagoto Restaurant,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"53, First Floor, Khan Market, New Delhi , New Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414373,ISON565,Mamagoto Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Mamagoto Restaurant,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"S-09, 2Nd Floor, Select, Citywalk Mall, District Center, Saket, New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414374,ISON566,Mamagoto Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Mamagoto Restaurant,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"30 Second Floor, Hauz Khas Village, Delhi, Delhi, 110016",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414376,ISON568,Mandaa,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Mandaa,,#N/A,#N/A
274514,Manoj Kumars Route,169482,"F-126, Katwaria Sarai, Opp Of Qutub Hotel Shaheed Jeet Singh Marg, New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar,Manmohan Singh,3414377,ISON569,Mandaria Court Restt,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Mandaria Court Restt,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"30A, Ground Floor Hauz, Khas Village New Delhi , New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414378,ISON570,Maquina Restt.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Maquina Restt.,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"A-2, Gf & Ff, Vishal Enclave, New Delhi, Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414379,ISON571,Marine Drivve - A Unit Of Jayant Hospitality P Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Marine Drivve - A Unit Of Jayant Hospitality P Ltd,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"37, Ii & Iii Floor, North West Avenue, Punjabi Bagh Club Road, New Delhi., Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414380,ISON572,Masabaa The Treasury - A Unit Of V S R Foods India,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Masabaa The Treasury - A Unit Of V S R Foods India,,#N/A,#N/A
274502,Keshav Pratihars Route,170865,"Shop No 4, Ff, Sf, Sunder Nagar Market, New Delhi, Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar,Rohit Gupta,3414381,ISON573,Masala House - Unit Of Urban Palette Restaurants,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Masala House - Unit Of Urban Palette Restaurants,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"First Floor, 9A Hauz Khas Village, Main Market Road, New Delhi, New Delhi, Delhi, 110016",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414385,ISON577,Masha,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Masha,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"A-6 , First Floor , Main Najafgarh Road, Vishal Enclave, Delhi, Delhi, 110027",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414387,ISON581,Mealodrama Unit Of T R Sawhney Food & Beverages,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Mealodrama Unit Of T R Sawhney Food & Beverages,,#N/A,#N/A
274503,Ratheen Sambys Route,170865,"Shop No-101 -103 & 106-108, First Floor,, Krishna Tower-2,Plot-1,Pocket-7,Sector-12,Dwarka, Delhi, Delhi, 110078",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby,Rohit Gupta,3414389,ISON584,Men In The Kitchen A Unit Of Ava Enterprises,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Men In The Kitchen A Unit Of Ava Enterprises,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"19, Gf & Mf,, Panchkuian Road, New Delhi-1, Delhi, Delhi, 110001",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414390,ISON585,Metro Bar Unit Of B & R Hospitality,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Metro Bar Unit Of B & R Hospitality,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"Shop No-21-25, C.S.C Market, Sandesh Vihar Pitam Pura Delhi, New Delhi, Delhi",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414391,ISON586,Metro Grill Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Metro Grill Restaurant,,#N/A,#N/A
274500,Raghvendra Singhs Route,169482,"Unit No-415, 4 Th Fl,City, Centre Mall, 1-B-3, Sec-10, Rohini New Delhi, New Delhi, Delhi",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh,Manmohan Singh,3414392,ISON587,Metro Grill Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Metro Grill Restaurant,,#N/A,#N/A
274501,Deepak Tanwars Route,169482,"F-32, 34-37, Ff, Star City Mall,, Mayur Vihar, Phase-I, Delhi, Delhi, Delhi, 110091",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar,Manmohan Singh,3414395,ISON591,Mirror Unit Of Mirror Restrobar & Lounge P Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,Inactive,,0,,Mirror Unit Of Mirror Restrobar & Lounge P Ltd.,,#N/A,#N/A
